date,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11
733685.41964120371,-0.013000000000000001,-0.032000000000000001,-0.049000000000000002,-0.059000000000000004,-0.053999999999999999,-0.068000000000000005,-0.057000000000000002,0.048000000000000001,0.311,0.043000000000000003,-0.048000000000000001,-0.067000000000000004
733685.44047453708,-0.072999999999999995,-0.091999999999999998,-0.109,-0.108,-0.10400000000000001,-0.105,-0.085000000000000006,0.070000000000000007,0.40400000000000003,0.091999999999999998,-0.033000000000000002,-0.059000000000000004
733685.46130787034,-0.036000000000000004,-0.052999999999999999,-0.059000000000000004,-0.070000000000000007,-0.059000000000000004,-0.065000000000000002,-0.059000000000000004,0.042000000000000003,0.26000000000000001,0.106,0.031,0.0070000000000000001
733685.48214120371,-0.085000000000000006,-0.095000000000000001,-0.097000000000000003,-0.10300000000000001,-0.108,-0.105,-0.096000000000000002,-0.071000000000000008,-0.13300000000000001,-0.10100000000000001,-0.098000000000000004,-0.10200000000000001
733685.50297453708,-0.031,-0.058000000000000003,-0.059000000000000004,-0.059999999999999998,-0.078,-0.073999999999999996,-0.067000000000000004,-0.13,-0.32700000000000001,-0.17599999999999999,-0.072000000000000008,-0.070000000000000007
733685.52380787034,-0.044999999999999998,-0.066000000000000003,-0.083000000000000004,-0.085000000000000006,-0.097000000000000003,-0.087000000000000008,-0.097000000000000003,-0.17699999999999999,-0.48099999999999998,-0.20200000000000001,-0.127,-0.115
733685.54464120371,-0.048000000000000001,-0.075999999999999998,-0.089999999999999997,-0.10200000000000001,-0.109,-0.106,-0.106,-0.13900000000000001,-0.33200000000000002,-0.17500000000000002,-0.14499999999999999,-0.14699999999999999
733685.56547453708,-0.019,-0.042000000000000003,-0.055,-0.059999999999999998,-0.080000000000000002,-0.071000000000000008,-0.071000000000000008,-0.059000000000000004,-0.079000000000000001,-0.068000000000000005,-0.090999999999999998,-0.089999999999999997
733685.58630787034,-0.11700000000000001,-0.12,-0.13200000000000001,-0.13300000000000001,-0.13400000000000001,-0.13600000000000001,-0.13,-0.002,0.20300000000000001,-0.043000000000000003,-0.124,-0.128
733685.60714120371,0.0030000000000000001,-0.0040000000000000001,-0.014999999999999999,-0.027,-0.027,-0.041000000000000002,-0.043999999999999997,0.029000000000000001,0.187,0.043000000000000003,-0.041000000000000002,-0.051000000000000004
733685.62797453708,-0.10000000000000001,-0.092999999999999999,-0.10100000000000001,-0.10000000000000001,-0.10000000000000001,-0.099000000000000005,-0.092999999999999999,0.014999999999999999,0.214,0.064000000000000001,0.0080000000000000002,0.0
733685.64880787034,-0.041000000000000002,-0.057000000000000002,-0.060999999999999999,-0.072999999999999995,-0.074999999999999997,-0.071000000000000008,-0.059999999999999998,-0.017000000000000001,0.016,-0.0060000000000000001,-0.052000000000000005,-0.064000000000000001
733685.66964120371,-0.051000000000000004,-0.051000000000000004,-0.050000000000000003,-0.049000000000000002,-0.056000000000000001,-0.044999999999999998,-0.050000000000000003,-0.041000000000000002,0.017000000000000001,-0.10200000000000001,-0.083000000000000004,-0.091999999999999998
733685.69047453708,-0.074999999999999997,-0.085000000000000006,-0.085000000000000006,-0.087999999999999995,-0.087999999999999995,-0.084000000000000005,-0.074999999999999997,-0.026000000000000002,0.018000000000000002,-0.049000000000000002,-0.064000000000000001,-0.067000000000000004
733685.71130787034,-0.059000000000000004,-0.070000000000000007,-0.072999999999999995,-0.073999999999999996,-0.069000000000000006,-0.060999999999999999,-0.052999999999999999,-0.070000000000000007,-0.25900000000000001,-0.151,-0.086000000000000007,-0.080000000000000002
733685.73214120371,-0.10400000000000001,-0.109,-0.11,-0.112,-0.11800000000000001,-0.108,-0.10400000000000001,-0.089999999999999997,-0.17000000000000001,-0.13400000000000001,-0.088999999999999996,-0.095000000000000001
733685.75297453708,-0.075999999999999998,-0.087000000000000008,-0.084000000000000005,-0.097000000000000003,-0.092999999999999999,-0.095000000000000001,-0.096000000000000002,-0.070000000000000007,-0.153,-0.095000000000000001,-0.090999999999999998,-0.094
733685.77380787034,-0.060999999999999999,-0.056000000000000001,-0.063,-0.066000000000000003,-0.066000000000000003,-0.059999999999999998,-0.063,-0.13500000000000001,-0.313,-0.126,-0.052000000000000005,-0.029999999999999999
733685.79464120371,-0.062,-0.063,-0.071000000000000008,-0.076999999999999999,-0.076999999999999999,-0.069000000000000006,-0.067000000000000004,-0.17400000000000002,-0.50600000000000001,-0.20700000000000002,-0.106,-0.113
733685.81547453708,-0.027,-0.021999999999999999,-0.027,-0.032000000000000001,-0.027,-0.014,-0.0080000000000000002,-0.14699999999999999,-0.42699999999999999,-0.074999999999999997,-0.0090000000000000011,-0.0070000000000000001
733685.83630787034,-0.070000000000000007,-0.071000000000000008,-0.073999999999999996,-0.071000000000000008,-0.059999999999999998,-0.052999999999999999,-0.051000000000000004,-0.083000000000000004,-0.11700000000000001,-0.025000000000000001,-0.021999999999999999,-0.021000000000000001
733685.85714120371,-0.021000000000000001,-0.012,-0.014999999999999999,-0.0080000000000000002,-0.0090000000000000011,0.010999999999999999,0.02,-0.050000000000000003,-0.066000000000000003,0.013000000000000001,0.014999999999999999,0.014999999999999999
733685.87797453708,-0.057000000000000002,-0.056000000000000001,-0.055,-0.051000000000000004,-0.047,-0.050000000000000003,-0.047,-0.043000000000000003,-0.056000000000000001,-0.029000000000000001,-0.027,-0.024
733685.89880787034,-0.017000000000000001,-0.013000000000000001,-0.01,-0.0070000000000000001,-0.0080000000000000002,-0.013000000000000001,-0.010999999999999999,-0.072000000000000008,-0.16400000000000001,-0.056000000000000001,-0.056000000000000001,-0.048000000000000001
733685.91964120371,-0.031,-0.035000000000000003,-0.039,-0.039,-0.052999999999999999,-0.045999999999999999,-0.049000000000000002,-0.066000000000000003,-0.088999999999999996,-0.024,-0.02,-0.001
733685.94047453708,-0.02,-0.018000000000000002,-0.017000000000000001,-0.010999999999999999,-0.013000000000000001,-0.012,-0.001,-0.027,-0.036999999999999998,-0.021000000000000001,-0.021000000000000001,-0.031
733685.96130787034,-0.012,-0.0060000000000000001,-0.014999999999999999,-0.0060000000000000001,-0.002,-0.0030000000000000001,0.0090000000000000011,-0.012,-0.0040000000000000001,0.013000000000000001,0.0070000000000000001,0.017000000000000001
733685.98214120371,-0.031,-0.040000000000000001,-0.033000000000000002,-0.033000000000000002,-0.029000000000000001,-0.013000000000000001,-0.001,0.027,0.075999999999999998,0.0050000000000000001,-0.0040000000000000001,-0.021000000000000001
733686.00297453708,-0.036000000000000004,-0.036000000000000004,-0.028000000000000001,-0.02,-0.019,-0.0090000000000000011,-0.013000000000000001,0.029999999999999999,0.068000000000000005,0.019,0.019,0.026000000000000002
733686.02380787034,-0.029999999999999999,-0.036999999999999998,-0.035000000000000003,-0.050000000000000003,-0.055,-0.039,-0.045999999999999999,0.060999999999999999,0.086000000000000007,-0.040000000000000001,-0.034000000000000002,-0.037999999999999999
733686.04464120371,-0.043999999999999997,-0.044999999999999998,-0.045999999999999999,-0.048000000000000001,-0.043000000000000003,-0.057000000000000002,-0.049000000000000002,0.025000000000000001,0.041000000000000002,-0.032000000000000001,-0.036000000000000004,-0.039
733686.06547453708,-0.043999999999999997,-0.036999999999999998,-0.053999999999999999,-0.059000000000000004,-0.062,-0.066000000000000003,-0.062,-0.0070000000000000001,-0.024,-0.065000000000000002,-0.073999999999999996,-0.074999999999999997
733686.08630787034,-0.034000000000000002,-0.041000000000000002,-0.037999999999999999,-0.039,-0.043999999999999997,-0.049000000000000002,-0.055,-0.0030000000000000001,-0.013000000000000001,-0.037999999999999999,-0.036000000000000004,-0.012
733686.10714120371,-0.068000000000000005,-0.072999999999999995,-0.073999999999999996,-0.079000000000000001,-0.072999999999999995,-0.076999999999999999,-0.079000000000000001,-0.0090000000000000011,0.0040000000000000001,-0.076999999999999999,-0.075999999999999998,-0.079000000000000001
733686.12797453708,-0.02,-0.025000000000000001,-0.026000000000000002,-0.021000000000000001,-0.029000000000000001,-0.034000000000000002,-0.036000000000000004,0.0080000000000000002,0.057000000000000002,-0.021000000000000001,-0.035000000000000003,-0.028000000000000001
733686.14880787034,-0.092999999999999999,-0.097000000000000003,-0.10300000000000001,-0.105,-0.099000000000000005,-0.099000000000000005,-0.10000000000000001,-0.025000000000000001,-0.048000000000000001,-0.087999999999999995,-0.081000000000000003,-0.095000000000000001
733686.16964120371,-0.028000000000000001,-0.039,-0.031,-0.032000000000000001,-0.032000000000000001,-0.023,-0.02,0.001,-0.001,-0.019,-0.033000000000000002,-0.033000000000000002
733686.19047453708,-0.087999999999999995,-0.094,-0.090999999999999998,-0.091999999999999998,-0.091999999999999998,-0.096000000000000002,-0.090999999999999998,-0.035000000000000003,-0.050000000000000003,-0.085000000000000006,-0.087000000000000008,-0.089999999999999997
733686.21130787034,-0.042000000000000003,-0.035000000000000003,-0.036000000000000004,-0.034000000000000002,-0.034000000000000002,-0.026000000000000002,-0.016,-0.002,-0.002,-0.0050000000000000001,-0.017000000000000001,-0.026000000000000002
733686.23214120371,-0.085000000000000006,-0.083000000000000004,-0.082000000000000003,-0.084000000000000005,-0.072000000000000008,-0.073999999999999996,-0.071000000000000008,-0.017000000000000001,-0.025000000000000001,-0.044999999999999998,-0.057000000000000002,-0.059000000000000004
733686.25297453708,-0.040000000000000001,-0.044999999999999998,-0.033000000000000002,-0.034000000000000002,-0.035000000000000003,-0.016,-0.016,0.0080000000000000002,0.014,0.018000000000000002,0.002,-0.013000000000000001
733686.27380787034,-0.0080000000000000002,-0.01,-0.0040000000000000001,0.01,0.013000000000000001,0.018000000000000002,0.021999999999999999,0.014,0.036000000000000004,0.018000000000000002,0.024,0.012
733686.29464120371,-0.087000000000000008,-0.067000000000000004,-0.058000000000000003,-0.062,-0.059000000000000004,-0.037999999999999999,-0.032000000000000001,-0.018000000000000002,-0.010999999999999999,-0.036000000000000004,-0.034000000000000002,-0.041000000000000002
733686.31547453708,0.02,0.029000000000000001,0.032000000000000001,0.032000000000000001,0.033000000000000002,0.042000000000000003,0.051000000000000004,0.049000000000000002,0.095000000000000001,0.050000000000000003,0.053999999999999999,0.052999999999999999
733686.33630787034,-0.080000000000000002,-0.074999999999999997,-0.070000000000000007,-0.067000000000000004,-0.042000000000000003,-0.043999999999999997,-0.035000000000000003,-0.002,-0.001,-0.027,-0.029000000000000001,-0.048000000000000001
733686.35714120371,0.019,0.037999999999999999,0.031,0.029000000000000001,0.039,0.032000000000000001,0.039,0.0060000000000000001,0.023,0.039,0.043999999999999997,0.049000000000000002
733686.37797453708,-0.052000000000000005,-0.044999999999999998,-0.051000000000000004,-0.042000000000000003,-0.031,-0.019,-0.014,0.001,0.0080000000000000002,-0.013000000000000001,-0.014999999999999999,-0.031
733686.39880787034,-0.027,-0.018000000000000002,-0.0060000000000000001,0.001,0.0040000000000000001,0.012,0.02,0.021999999999999999,0.040000000000000001,0.02,0.021000000000000001,0.0090000000000000011
733686.41964120371,-0.042000000000000003,-0.033000000000000002,-0.014999999999999999,0.0030000000000000001,0.001,0.0030000000000000001,0.0070000000000000001,0.021999999999999999,0.065000000000000002,0.027,0.023,0.027
733686.44047453708,-0.010999999999999999,-0.0050000000000000001,0.002,0.0040000000000000001,0.0090000000000000011,0.014999999999999999,0.018000000000000002,0.040000000000000001,0.109,0.016,0.0050000000000000001,0.0070000000000000001
733686.46130787034,-0.012,-0.021000000000000001,-0.001,-0.014999999999999999,-0.012,-0.0080000000000000002,-0.0040000000000000001,0.02,0.086000000000000007,0.0080000000000000002,-0.0030000000000000001,-0.002
733686.48214120371,0.024,0.016,0.010999999999999999,0.035000000000000003,0.024,0.029999999999999999,0.034000000000000002,0.017000000000000001,0.044999999999999998,0.040000000000000001,0.033000000000000002,0.021999999999999999
733686.50297453708,-0.014999999999999999,-0.017000000000000001,-0.010999999999999999,-0.0070000000000000001,-0.010999999999999999,-0.001,-0.0030000000000000001,-0.0080000000000000002,0.0040000000000000001,-0.001,0.0060000000000000001,0.0070000000000000001
733686.52380787034,0.021000000000000001,0.019,0.025000000000000001,0.025000000000000001,0.036000000000000004,0.036000000000000004,0.041000000000000002,0.0040000000000000001,0.023,0.040000000000000001,0.037999999999999999,0.036999999999999998
733686.54464120371,0.0040000000000000001,-0.0030000000000000001,-0.0030000000000000001,0.0080000000000000002,0.014999999999999999,0.0050000000000000001,0.014,0.002,0.001,0.014999999999999999,0.017000000000000001,0.014
733686.56547453708,0.014999999999999999,0.019,0.024,0.024,0.033000000000000002,0.032000000000000001,0.035000000000000003,-0.0030000000000000001,-0.057000000000000002,-0.001,0.029000000000000001,0.023
733686.58630787034,-0.0040000000000000001,-0.0040000000000000001,-0.0050000000000000001,-0.0050000000000000001,-0.002,0.014,0.0060000000000000001,0.01,-0.014999999999999999,-0.021999999999999999,-0.012,0.013000000000000001
